year,state,state_po,office,district,stage,special,candidate,party_detailed,party_simplified,candidatevotes,totalvotes
2020,MAINE,ME,US SENATE,statewide,gen,FALSE,LISA SAVAGE,INDEPENDENT,OTHER,40579,828305
2020,MAINE,ME,US SENATE,statewide,gen,FALSE,,,OTHER,228,828305
2020,MAINE,ME,US SENATE,statewide,gen,FALSE,BLANK VOTES,,OTHER,9122,828305
2020,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,EDWARD J. MARKEY,DEMOCRAT,DEMOCRAT,2357809,3658005
2020,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,KEVIN J. O'CONNER,REPUBLICAN,REPUBLICAN,1177765,3658005
2020,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,SHIVA AYYADURAI,,OTHER,21134,3658005
2020,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,,,OTHER,7428,3658005
2020,MASSACHUSETTS,MA,US SENATE,statewide,gen,FALSE,BLANK VOTES,,OTHER,93869,3658005
2020,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,GARY PETERS,DEMOCRAT,DEMOCRAT,2734568,5479720
2020,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,JOHN JAMES,REPUBLICAN,REPUBLICAN,2642233,5479720
2020,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,VALERIE L. WILLIS,US TAXPAYERS,OTHER,50597,5479720
2020,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,MARCIA SQUIER,GREEN,OTHER,39217,5479720
2020,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,DOUG DERN,NATURAL LAW,OTHER,13093,5479720
2020,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,ROBERT WILLIAM CARR,,OTHER,5,5479720
2020,MICHIGAN,MI,US SENATE,statewide,gen,FALSE,LEONARD PAUL GADZINSKI,,OTHER,7,5479720
2020,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,KEVIN O'CONNOR,LEGAL MARIJUANA NOW,OTHER,190154,3214256
2020,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,OLIVER STEINBERG,GRASSROOTS,OTHER,57174,3214256
2020,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,JASON LEWIS,REPUBLICAN,REPUBLICAN,1398145,3214256
2020,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,TINA SMITH,DEMOCRAT,DEMOCRAT,1566522,3214256
2020,MINNESOTA,MN,US SENATE,statewide,gen,FALSE,,,OTHER,2261,3214256
2020,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,MIKE ESPY,DEMOCRAT,DEMOCRAT,578691,1311354
2020,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,CINDY HYDE-SMITH,REPUBLICAN,REPUBLICAN,709511,1311354
2020,MISSISSIPPI,MS,US SENATE,statewide,gen,FALSE,JIMMY L. EDWARDS,LIBERTARIAN,LIBERTARIAN,23152,1311354
2020,MONTANA,MT,US SENATE,statewide,gen,FALSE,STEVE BULLOCK,DEMOCRAT,DEMOCRAT,272463,605637
2020,MONTANA,MT,US SENATE,statewide,gen,FALSE,STEVE DAINES,REPUBLICAN,REPUBLICAN,333174,605637
2020,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,BEN SASSE,REPUBLICAN,REPUBLICAN,583507,930012
2020,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,CHRIS JANICEK,DEMOCRAT,DEMOCRAT,227191,930012
2020,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,GENE SIADEK,LIBERTARIAN,LIBERTARIAN,55115,930012
2020,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,PRESTON LOVE JR.,,OTHER,58411,930012
2020,NEBRASKA,NE,US SENATE,statewide,gen,FALSE,,,OTHER,5788,930012
2020,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,CORKY MESSNER,REPUBLICAN,REPUBLICAN,326229,795914
2020,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,JEANNE SHAHEEN,DEMOCRAT,DEMOCRAT,450778,795914
2020,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,JUSTIN O'DONNELL,LIBERTARIAN,LIBERTARIAN,18421,795914
2020,NEW HAMPSHIRE,NH,US SENATE,statewide,gen,FALSE,,,OTHER,486,795914
2020,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,CORY BOOKER,DEMOCRAT,DEMOCRAT,2541178,4440440
2020,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,"RIKIN ""RIK"" MEHTA",REPUBLICAN,REPUBLICAN,1817052,4440440
2020,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,MADELYN R. HOFFMAN,GREEN,OTHER,38288,4440440
2020,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,VERONICA FERNANDEZ,"OF, BY, FOR!",OTHER,32290,4440440
2020,NEW JERSEY,NJ,US SENATE,statewide,gen,FALSE,DANIEL BURKE,LAROUCHE WAS RIGHT,OTHER,11632,4440440
2020,NEW MEXICO,NM,US SENATE,statewide,gen,FALSE,BOB WALSH,LIBERTARIAN,LIBERTARIAN,24271,917237
2020,NEW MEXICO,NM,US SENATE,statewide,gen,FALSE,MARK V. RONCHETTI,REPUBLICAN,REPUBLICAN,418483,917237
2020,NEW MEXICO,NM,US SENATE,statewide,gen,FALSE,BEN R. LUJAN,DEMOCRAT,DEMOCRAT,474483,917237
2020,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,THOM TILLIS,REPUBLICAN,REPUBLICAN,2665598,5474952
2020,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,CAL CUNNINGHAM,DEMOCRAT,DEMOCRAT,2569965,5474952
2020,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,SHANNON W. BRAY,LIBERTARIAN,LIBERTARIAN,171571,5474952
2020,NORTH CAROLINA,NC,US SENATE,statewide,gen,FALSE,KEVIN E. HAYES,CONSTITUTION PARTY,OTHER,67818,5474952
2020,OKLAHOMA,OK,US SENATE,statewide,gen,FALSE,JIM INHOFE ,REPUBLICAN,REPUBLICAN,979140,1556361
2020,OKLAHOMA,OK,US SENATE,statewide,gen,FALSE,ROBERT MURPHY,LIBERTARIAN,LIBERTARIAN,34435,1556361
2020,OKLAHOMA,OK,US SENATE,statewide,gen,FALSE,ABBY BROYLES,DEMOCRAT,DEMOCRAT,509763,1556361
2020,OKLAHOMA,OK,US SENATE,statewide,gen,FALSE,JOAN FARR,INDEPENDENT,OTHER,21652,1556361
2020,OKLAHOMA,OK,US SENATE,statewide,gen,FALSE,A. D. NESBIT,INDEPENDENT,OTHER,11371,1556361
2020,OREGON,OR,US SENATE,statewide,gen,FALSE,JO RAE PERKINS,REPUBLICAN,REPUBLICAN,912814,2321249
2020,OREGON,OR,US SENATE,statewide,gen,FALSE,JEFF MERKLEY,DEMOCRAT,DEMOCRAT,1321047,2321249
2020,OREGON,OR,US SENATE,statewide,gen,FALSE,IBRAHIM A TAHER,PACIFIC GREEN,OTHER,42239,2321249
2020,OREGON,OR,US SENATE,statewide,gen,FALSE,GARY DYE,LIBERTARIAN,LIBERTARIAN,42747,2321249
2020,OREGON,OR,US SENATE,statewide,gen,FALSE,,,OTHER,2402,2321249
2020,RHODE ISLAND,RI,US SENATE,statewide,gen,FALSE,JOHN F. REED,DEMOCRAT,DEMOCRAT,328574,494262
2020,RHODE ISLAND,RI,US SENATE,statewide,gen,FALSE,ALLEN R. WATERS,REPUBLICAN,REPUBLICAN,164855,494262
2020,RHODE ISLAND,RI,US SENATE,statewide,gen,FALSE,,,OTHER,833,494262
2020,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,BILL BLEDSOE,CONSTITUTION PARTY,OTHER,32845,2515104
2020,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,LINDSEY GRAHAM,REPUBLICAN,REPUBLICAN,1369137,2515104
2020,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,JAIME HARRISON,DEMOCRAT,DEMOCRAT,1110828,2515104
2020,SOUTH CAROLINA,SC,US SENATE,statewide,gen,FALSE,,,OTHER,2294,2515104
2020,SOUTH DAKOTA,SD,US SENATE,statewide,gen,FALSE,MIKE ROUNDS,REPUBLICAN,REPUBLICAN,276232,420219
2020,SOUTH DAKOTA,SD,US SENATE,statewide,gen,FALSE,DAN AHLERS,DEMOCRAT,DEMOCRAT,143987,420219
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,BILL HAGERTY,REPUBLICAN,REPUBLICAN,1840926,2959761
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,MARQUITA BRADSHAW,DEMOCRAT,DEMOCRAT,1040691,2959761
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,"YOMI ""FAPAS"" FAPARUSI SR.",INDEPENDENT,OTHER,10727,2959761
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,JEFFREY ALAN GRUNAU,INDEPENDENT,OTHER,4160,2959761
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,RONNIE HENLEY,INDEPENDENT,OTHER,8478,2959761
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,G. DEAN HILL,INDEPENDENT,OTHER,4872,2959761
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,STEVEN J. HOOPER,INDEPENDENT,OTHER,9609,2959761
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,AARON JAMES,INDEPENDENT,OTHER,7203,2959761
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,ELIZABETH MCLEOD,INDEPENDENT,OTHER,16652,2959761
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,KACEY MORGAN,INDEPENDENT,OTHER,9598,2959761
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,ERIC WILLIAM STANSBERRY,INDEPENDENT,OTHER,6781,2959761
2020,TENNESSEE,TN,US SENATE,statewide,gen,FALSE,JOHN A. GENTRY,,OTHER,64,2959761
2020,TEXAS,TX,US SENATE,statewide,gen,FALSE,JOHN CORNYN,REPUBLICAN,REPUBLICAN,5962983,11144040
2020,TEXAS,TX,US SENATE,statewide,gen,FALSE,"MARY ""MJ"" HEGAR",DEMOCRAT,DEMOCRAT,4888764,11144040
2020,TEXAS,TX,US SENATE,statewide,gen,FALSE,KERRY DOUGLAS MCKENNON,LIBERTARIAN,LIBERTARIAN,209722,11144040
2020,TEXAS,TX,US SENATE,statewide,gen,FALSE,DAVID B. COLLINS,GREEN,OTHER,81893,11144040
2020,TEXAS,TX,US SENATE,statewide,gen,FALSE,RICARDO TURULLOLS-BONILLA,,OTHER,678,11144040
2020,VIRGINIA,VA,US SENATE,statewide,gen,FALSE,MARK R. WARNER,DEMOCRAT,DEMOCRAT,2466500,4405087
2020,VIRGINIA,VA,US SENATE,statewide,gen,FALSE,DANIEL M. GADE,REPUBLICAN,REPUBLICAN,1934199,4405087
2020,VIRGINIA,VA,US SENATE,statewide,gen,FALSE,,,OTHER,4388,4405087
2020,WEST VIRGINIA,WV,US SENATE,statewide,gen,FALSE,SHELLEY MOORE CAPITO,REPUBLICAN,REPUBLICAN,547454,778918
2020,WEST VIRGINIA,WV,US SENATE,statewide,gen,FALSE,PAULA JEAN SWEARENGIN,DEMOCRAT,DEMOCRAT,210309,778918
2020,WEST VIRGINIA,WV,US SENATE,statewide,gen,FALSE,DAVID MORAN,LIBERTARIAN,LIBERTARIAN,21155,778918
2020,WYOMING,WY,US SENATE,statewide,gen,FALSE,CYNTHIA M. LUMMIS,,OTHER,198100,278503
2020,WYOMING,WY,US SENATE,statewide,gen,FALSE,MERAV BEN DAVID,,OTHER,72766,278503
2020,WYOMING,WY,US SENATE,statewide,gen,FALSE,,,OTHER,1071,278503
2020,WYOMING,WY,US SENATE,statewide,gen,FALSE,OVER VOTES,,OTHER,165,278503
2020,WYOMING,WY,US SENATE,statewide,gen,FALSE,UNDER VOTES,,OTHER,6401,278503
2021,GEORGIA,GA,US SENATE,statewide,runoff,TRUE,KELLY LOEFFLER,REPUBLICAN,REPUBLICAN,2194848,4483294
2021,GEORGIA,GA,US SENATE,statewide,runoff,TRUE,RAPHAEL WARNOCK,DEMOCRAT,DEMOCRAT,2288446,4483294
2021,GEORGIA,GA,US SENATE,statewide,runoff,FALSE,DAVID A. PERDUE,REPUBLICAN,REPUBLICAN,2213979,4483241
2021,GEORGIA,GA,US SENATE,statewide,runoff,FALSE,JON OSSOFF,DEMOCRAT,DEMOCRAT,2269262,4483241
2024,ARIZONA,AZ,US SENATE,statewide,GEN,FALSE,RUBEN GALLEGO,DEMOCRAT,DEMOCRAT,1676335,3347964
2024,ARIZONA,AZ,US SENATE,statewide,GEN,FALSE,KARI LAKE,REPUBLICAN,REPUBLICAN,1595761,3347964
2024,ARIZONA,AZ,US SENATE,statewide,GEN,FALSE,EDUARDO QUINTANA,GREEN,OTHER,75868,3347964
2024,CALIFORNIA,CA,US SENATE,statewide,GEN,FALSE,ADAM B. SCHIFF,DEMOCRAT,DEMOCRAT,9036252,15348846
2024,CALIFORNIA,CA,US SENATE,statewide,GEN,FALSE,STEVE GARVEY,REPUBLICAN,REPUBLICAN,6312594,15348846
2024,CONNECTICUT,CT,US SENATE,statewide,GEN,FALSE,CHRISTOPHER S. MURPHY,DEMOCRATIC,DEMOCRAT,953646,1708259
2024,CONNECTICUT,CT,US SENATE,statewide,GEN,FALSE,CHRISTOPHER S. MURPHY,WORKING FAMILIES,OTHER,47049,1708259
2024,CONNECTICUT,CT,US SENATE,statewide,GEN,FALSE,MATTHEW M. COREY,REPUBLICAN,REPUBLICAN,678256,1708259
2024,CONNECTICUT,CT,US SENATE,statewide,GEN,FALSE,ROBERT FINLEY HYDE,CHEAPER GAS GROCERIES,OTHER,14879,1708259
2024,CONNECTICUT,CT,US SENATE,statewide,GEN,FALSE,JUSTIN C. PAGLINO,GREEN,OTHER,14422,1708259
2024,CONNECTICUT,CT,US SENATE,statewide,GEN,FALSE,JOHN FLYNN,WRITE IN,OTHER,7,1708259
2024,DELAWARE,DE,US SENATE,statewide,GEN,FALSE,LISA BLUNT ROCHESTER,DEMOCRATIC,DEMOCRAT,283298,500606
2024,DELAWARE,DE,US SENATE,statewide,GEN,FALSE,ERIC HANSEN,REPUBLICAN,REPUBLICAN,197753,500606
2024,DELAWARE,DE,US SENATE,statewide,GEN,FALSE,"MICHAEL ""DR. MIKE"" KATZ",INDEPENDENT PARTY OF DELAWARE,OTHER,19555,500606
2024,FLORIDA,FL,US SENATE,statewide,GEN,FALSE,DEBBIE MUCARSEL-POWELL,DEMOCRAT,DEMOCRAT,4603077,10757428
2024,FLORIDA,FL,US SENATE,statewide,GEN,FALSE,FEENA BONOAN,LIBERTARIAN PARTY OF FLORIDA,OTHER,57363,10757428
2024,FLORIDA,FL,US SENATE,statewide,GEN,FALSE,BEN EVERIDGE,NO PARTY AFFILIATION,OTHER,62683,10757428
2024,FLORIDA,FL,US SENATE,statewide,GEN,FALSE,TUAN NGUYEN,NO PARTY AFFILIATION,OTHER,56586,10757428
2024,FLORIDA,FL,US SENATE,statewide,GEN,FALSE,RICK SCOTT,REPUBLICAN,REPUBLICAN,5977706,10757428
2024,FLORIDA,FL,US SENATE,statewide,GEN,FALSE,HOWARD KNEPPER,,OTHER,13,10757428
2024,HAWAII,HI,US SENATE,statewide,GEN,FALSE,MAZIE K. HIRONO,DEMOCRAT,DEMOCRAT,324194,501763
2024,HAWAII,HI,US SENATE,statewide,GEN,FALSE,BOB MCDERMOTT,REPUBLICAN,REPUBLICAN,160075,501763
2024,HAWAII,HI,US SENATE,statewide,GEN,FALSE,SHELBY PIKACHU BILLIONAIRE,WE THE PEOPLE,OTHER,9224,501763
2024,HAWAII,HI,US SENATE,statewide,GEN,FALSE,EMMA JANE AVILA POHLMAN,GREEN,OTHER,8270,501763
2024,INDIANA,IN,US SENATE,statewide,GEN,FALSE,ANDREW HORNING,LIBERTARIAN,LIBERTARIAN,73233,2829897
2024,INDIANA,IN,US SENATE,statewide,GEN,FALSE,ANTONIO XAVIER ALVAREZ,INDEPENDENT,OTHER,19,2829897
2024,INDIANA,IN,US SENATE,statewide,GEN,FALSE,JIM BANKS,REPUBLICAN,REPUBLICAN,1659416,2829897
2024,INDIANA,IN,US SENATE,statewide,GEN,FALSE,PHILLIP D. BEACHY (PHIL),INDEPENDENT,OTHER,168,2829897
2024,INDIANA,IN,US SENATE,statewide,GEN,FALSE,VALERIE MCCRAY,DEMOCRATIC,DEMOCRAT,1097061,2829897
2024,MASSACHUSETTS,MA,US SENATE,statewide,GEN,FALSE,ELIZABETH ANN WARREN,DEMOCRATIC,DEMOCRAT,2041668,3512930
2024,MASSACHUSETTS,MA,US SENATE,statewide,GEN,FALSE,JOHN DEATON,REPUBLICAN,REPUBLICAN,1365440,3512930
2024,MASSACHUSETTS,MA,US SENATE,statewide,GEN,FALSE,WRITE-IN,,OTHER,6221,3512930
2024,MASSACHUSETTS,MA,US SENATE,statewide,GEN,FALSE,UNDERVOTES,,OTHER,99601,3512930
2024,MARYLAND,MD,US SENATE,statewide,GEN,FALSE,ANGELA ALSOBROOKS,DEMOCRATIC,DEMOCRAT,1650912,3021378
2024,MARYLAND,MD,US SENATE,statewide,GEN,FALSE,LARRY HOGAN,REPUBLICAN,REPUBLICAN,1294344,3021378
2024,MARYLAND,MD,US SENATE,statewide,GEN,FALSE,MIKE SCOTT,LIBERTARIAN,LIBERTARIAN,69396,3021378
2024,MARYLAND,MD,US SENATE,statewide,GEN,FALSE,PATRICK J. BURKE,OTHER CANDIDATES,OTHER,879,3021378
2024,MARYLAND,MD,US SENATE,statewide,GEN,FALSE,BILLY BRIDGES,UNAFFILIATED,OTHER,70,3021378
2024,MARYLAND,MD,US SENATE,statewide,GEN,FALSE,IRWIN WILLIAM GIBBS,UNAFFILIATED,OTHER,2,3021378
2024,MARYLAND,MD,US SENATE,statewide,GEN,FALSE,CHRISTY RENEE HELMONDOLLAR,UNAFFILIATED,OTHER,3,3021378
2024,MARYLAND,MD,US SENATE,statewide,GEN,FALSE,ROBIN ROWE,UNAFFILIATED,OTHER,17,3021378
2024,MARYLAND,MD,US SENATE,statewide,GEN,FALSE,WRITE-IN,,OTHER,5755,3021378
2024,MAINE,ME,US SENATE,statewide,GEN,FALSE,JASON S. CHERRY,INDEPENDENT,OTHER,20193,842447
2024,MAINE,ME,US SENATE,statewide,GEN,FALSE,DAVID ALLEN COSTELLO,DEMOCRATIC,DEMOCRAT,88875,842447
2024,MAINE,ME,US SENATE,statewide,GEN,FALSE,ANGUS S. KING JR.,INDEPENDENT,OTHER,427570,842447
2024,MAINE,ME,US SENATE,statewide,GEN,FALSE,DEMI KOUZOUNAS,REPUBLICAN,REPUBLICAN,284434,842447
2024,MAINE,ME,US SENATE,statewide,GEN,FALSE,UNDERVOTES,,OTHER,21375,842447
2024,MICHIGAN,MI,US SENATE,statewide,GEN,FALSE,DAVE STEIN,U.S. TAXPAYERS,OTHER,41363,5577187
2024,MICHIGAN,MI,US SENATE,statewide,GEN,FALSE,DOUG DERN,NATURAL LAW,OTHER,18779,5577187
2024,MICHIGAN,MI,US SENATE,statewide,GEN,FALSE,DOUGLAS P. MARSH,GREEN,OTHER,53978,5577187
2024,MICHIGAN,MI,US SENATE,statewide,GEN,FALSE,ELISSA SLOTKIN,DEMOCRATIC,DEMOCRAT,2712686,5577187
2024,MICHIGAN,MI,US SENATE,statewide,GEN,FALSE,JAMES CHAPMAN,WRITE-IN,OTHER,1,5577187
2024,MICHIGAN,MI,US SENATE,statewide,GEN,FALSE,JOSEPH SOLIS-MULLEN,LIBERTARIAN,LIBERTARIAN,56697,5577187
2024,MICHIGAN,MI,US SENATE,statewide,GEN,FALSE,MARCUS A. IRVINE,WRITE-IN,OTHER,1,5577187
2024,MICHIGAN,MI,US SENATE,statewide,GEN,FALSE,MIKE ROGERS,REPUBLICAN,REPUBLICAN,2693680,5577187
2024,MICHIGAN,MI,US SENATE,statewide,GEN,FALSE,VALERIE LEE WILLIS,WRITE-IN,OTHER,2,5577187
2024,MINNESOTA,MN,US SENATE,statewide,GEN,FALSE,REBECCA WHITING,LIBERTARIAN,LIBERTARIAN,55215,3189323
2024,MINNESOTA,MN,US SENATE,statewide,GEN,FALSE,AMY KLOBUCHAR,DEMOCRATIC-FARMER-LABOR,DEMOCRAT,1792441,3189323
2024,MINNESOTA,MN,US SENATE,statewide,GEN,FALSE,JOYCE LYNNE LACEY,INDEPENDENCE-ALLIANCE,OTHER,46377,3189323
2024,MINNESOTA,MN,US SENATE,statewide,GEN,FALSE,ROYCE WHITE,REPUBLICAN,REPUBLICAN,1291712,3189323
2024,MINNESOTA,MN,US SENATE,statewide,GEN,FALSE,WRITE-IN,WRITE-IN,OTHER,3578,3189323
2024,MISSOURI,MO,US SENATE,statewide,GEN,FALSE,JOSH HAWLEY,REPUBLICAN,REPUBLICAN,1651907,2972559
2024,MISSOURI,MO,US SENATE,statewide,GEN,FALSE,LUCAS KUNCE,DEMOCRATIC,DEMOCRAT,1243728,2972559
2024,MISSOURI,MO,US SENATE,statewide,GEN,FALSE,W. C. YOUNG,LIBERTARIAN,LIBERTARIAN,35671,2972559
2024,MISSOURI,MO,US SENATE,statewide,GEN,FALSE,JARED YOUNG,BETTER,OTHER,21111,2972559
2024,MISSOURI,MO,US SENATE,statewide,GEN,FALSE,NATHAN KLINE,GREEN,OTHER,20123,2972559
2024,MISSOURI,MO,US SENATE,statewide,GEN,FALSE,GINA BUFE,WRITE-IN,OTHER,19,2972559
2024,MISSISSIPPI,MS,US SENATE,statewide,GEN,FALSE,TY PINKINS,,DEMOCRAT,451981,1215401
2024,MISSISSIPPI,MS,US SENATE,statewide,GEN,FALSE,ROGER F. WICKER,,REPUBLICAN,763420,1215401
2024,MONTANA,MT,US SENATE,statewide,GEN,FALSE,JON TESTER,DEMOCRAT,DEMOCRAT,276305,607262
2024,MONTANA,MT,US SENATE,statewide,GEN,FALSE,TIM SHEEHY,REPUBLICAN,REPUBLICAN,319682,607262
2024,MONTANA,MT,US SENATE,statewide,GEN,FALSE,SID DAOUD,LIBERTARIAN,LIBERTARIAN,7272,607262
2024,MONTANA,MT,US SENATE,statewide,GEN,FALSE,ROBERT BARB,GREEN,OTHER,4003,607262
2024,NORTH DAKOTA,ND,US SENATE,statewide,GEN,FALSE,KATRINA CHRISTIANSEN,DEMOCRATIC-NPL,DEMOCRAT,121602,364327
2024,NORTH DAKOTA,ND,US SENATE,statewide,GEN,FALSE,KEVIN CRAMER,REPUBLICAN,REPUBLICAN,241569,364327
2024,NORTH DAKOTA,ND,US SENATE,statewide,GEN,FALSE,WRITE-IN,,OTHER,1156,364327
2024,NEBRASKA,NE,US SENATE,statewide,GEN,FALSE,DEB FISCHER,REPUBLICAN,REPUBLICAN,499124,938336
2024,NEBRASKA,NE,US SENATE,statewide,GEN,FALSE,DAN OSBORN,BY PETITION,OTHER,436493,938336
2024,NEBRASKA,NE,US SENATE,statewide,GEN,FALSE,WRITE-IN,,OTHER,2719,938336
2024,NEW JERSEY,NJ,US SENATE,statewide,GEN,FALSE,ANDY KIM,DEMOCRATIC,DEMOCRAT,2161491,4031795
2024,NEW JERSEY,NJ,US SENATE,statewide,GEN,FALSE,CURTIS BASHAW,REPUBLICAN,REPUBLICAN,1773589,4031795
2024,NEW JERSEY,NJ,US SENATE,statewide,GEN,FALSE,CHRISTINA KHALIL,GREEN,OTHER,45443,4031795
2024,NEW JERSEY,NJ,US SENATE,statewide,GEN,FALSE,KENNETH R. KAPLAN,LIBERTARIAN,LIBERTARIAN,24242,4031795
2024,NEW JERSEY,NJ,US SENATE,statewide,GEN,FALSE,PATRICIA G. MOONEYHAM,VOTE BETTER,OTHER,17224,4031795
2024,NEW JERSEY,NJ,US SENATE,statewide,GEN,FALSE,JOANNE KUNIANSKY,SOCIALIST WORKERS PARTY,OTHER,9806,4031795
2024,NEW MEXICO,NM,US SENATE,statewide,GEN,FALSE,MARTIN HEINRICH,DEMOCRATIC,DEMOCRAT,497333,903311
2024,NEW MEXICO,NM,US SENATE,statewide,GEN,FALSE,NELLA LOUISE DOMENICI,REPUBLICAN,REPUBLICAN,405978,903311
2024,NEVADA,NV,US SENATE,statewide,GEN,FALSE,SAM BROWN,,REPUBLICAN,677046,1464728
2024,NEVADA,NV,US SENATE,statewide,GEN,FALSE,CHRIS CUNNINGHAM,,LIBERTARIAN,20881,1464728
2024,NEVADA,NV,US SENATE,statewide,GEN,FALSE,JANINE HANSEN,,OTHER,21316,1464728
2024,NEVADA,NV,US SENATE,statewide,GEN,FALSE,JACKY S. ROSEN,,DEMOCRAT,701105,1464728
2024,NEVADA,NV,US SENATE,statewide,GEN,FALSE,NONE OF THESE CANDIDATES,,OTHER,44380,1464728
2024,NEW YORK,NY,US SENATE,statewide,GEN,FALSE,DIANE SARE,LAROUCHE,OTHER,39421,8381397
2024,NEW YORK,NY,US SENATE,statewide,GEN,FALSE,KIRSTEN E. GILLIBRAND,DEMOCRATIC/WORKING FAMILIES,DEMOCRAT,4711669,8381397
2024,NEW YORK,NY,US SENATE,statewide,GEN,FALSE,MICHAEL D. SAPRAICONE,REPUBLICAN/CONSERVATIVE,REPUBLICAN,3246690,8381397
2024,NEW YORK,NY,US SENATE,statewide,GEN,FALSE,SCATTERING,,OTHER,13490,8381397
2024,NEW YORK,NY,US SENATE,statewide,GEN,FALSE,UNDERVOTES,,OTHER,365232,8381397
2024,NEW YORK,NY,US SENATE,statewide,GEN,FALSE,VOID,,OTHER,4895,8381397
2024,OHIO,OH,US SENATE,statewide,GEN,FALSE,SHERROD BROWN,DEMOCRATIC,DEMOCRAT,2650949,5704620
2024,OHIO,OH,US SENATE,statewide,GEN,FALSE,STEPHEN FARIS,WRITE-IN,OTHER,84,5704620
2024,OHIO,OH,US SENATE,statewide,GEN,FALSE,DON KISSICK,LIBERTARIAN,LIBERTARIAN,195648,5704620
2024,OHIO,OH,US SENATE,statewide,GEN,FALSE,BERNIE MORENO,REPUBLICAN,REPUBLICAN,2857383,5704620
2024,OHIO,OH,US SENATE,statewide,GEN,FALSE,DAVID ALLEN PASTORIUS,WRITE-IN,OTHER,13,5704620
2024,OHIO,OH,US SENATE,statewide,GEN,FALSE,NATHAN RUSSELL,WRITE-IN,OTHER,19,5704620
2024,OHIO,OH,US SENATE,statewide,GEN,FALSE,TARIQ K. SHABAZZ,WRITE-IN,OTHER,524,5704620
2024,PENNSYLVANIA,PA,US SENATE,statewide,GEN,FALSE,ROBERT P CASEY JR,DEMOCRATIC,DEMOCRAT,3384180,6963137
2024,PENNSYLVANIA,PA,US SENATE,statewide,GEN,FALSE,DAVE MCCORMICK,REPUBLICAN,REPUBLICAN,3399295,6963137
2024,PENNSYLVANIA,PA,US SENATE,statewide,GEN,FALSE,JOHN C THOMAS,LIBERTARIAN,LIBERTARIAN,89653,6963137
2024,PENNSYLVANIA,PA,US SENATE,statewide,GEN,FALSE,LEILA HAZOU,GREEN,OTHER,66388,6963137
2024,PENNSYLVANIA,PA,US SENATE,statewide,GEN,FALSE,MARTY SELKER,CONSTITUTION,OTHER,23621,6963137
2024,RHODE ISLAND,RI,US SENATE,statewide,GEN,FALSE,SHELDON WHITEHOUSE,DEMOCRATIC,DEMOCRAT,294665,491948
2024,RHODE ISLAND,RI,US SENATE,statewide,GEN,FALSE,PATRICIA MORGAN,REPUBLICAN,REPUBLICAN,196039,491948
2024,RHODE ISLAND,RI,US SENATE,statewide,GEN,FALSE,WRITE-IN,,OTHER,1244,491948
2024,TENNESSEE,TN,US SENATE,statewide,GEN,FALSE,MARSHA BLACKBURN,REPUBLICAN,REPUBLICAN,1918743,3007608
